Unnamed: 0,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,real_index,beta,azimuth,DNI,DHI,poa_global_1,T_t,P_eta
2022-02-24 01:00:00+08:00,-13.38,0.0,-999.0,-999.0,63,40.0,16.56648785946129,0.0,0.0,0.0,-13.38,0.0
2022-02-24 02:00:00+08:00,-14.04,0.0,-999.0,-999.0,63,40.0,40.70540093728232,0.0,0.0,0.0,-14.04,0.0
2022-02-24 03:00:00+08:00,-14.62,0.0,-999.0,-999.0,63,40.0,58.69814319753783,0.0,0.0,0.0,-14.62,0.0
2022-02-24 04:00:00+08:00,-15.13,0.0,-999.0,-999.0,63,40.0,72.28157694783783,0.0,0.0,0.0,-15.13,0.0
2022-02-24 05:00:00+08:00,-15.56,0.0,-999.0,-999.0,63,40.0,83.38361472249841,0.0,0.0,0.0,-15.56,0.0
2022-02-24 06:00:00+08:00,-15.88,0.0,-999.0,-999.0,63,40.0,93.3243203282795,0.0,0.0,0.0,-15.88,0.0
2022-02-24 07:00:00+08:00,-13.46,80.44,0.13,83.84,63,40.0,103.02024819167286,250.7964540501677,53.52821598915977,107.62270207041949,-10.096790560299391,0.08749851226709246
2022-02-24 08:00:00+08:00,-9.66,279.44,0.12,73.43,63,40.0,113.2204874039594,793.6204211512409,53.110128701637706,427.58307236944114,3.7019710115450355,0.32863164953696505
2022-02-24 09:00:00+08:00,-4.96,469.51,0.14,64.11,63,40.0,124.6520064452315,823.6612827004255,109.86260102607935,685.1809870290343,16.451905844657322,0.49848620384197484
2022-02-24 10:00:00+08:00,-0.23,567.65,0.1,56.55,63,40.0,138.0507740580632,821.2749389404497,114.95580257067058,826.0072532554536,25.582726664232926,0.5766551739055615
2022-02-24 11:00:00+08:00,3.05,668.8,0.1,51.63,63,40.0,153.96586639077498,921.7893791239256,96.61089965749863,988.2548503869698,33.9329640745928,0.6633520901292214
2022-02-24 12:00:00+08:00,4.59,709.42,0.13,50.16,63,40.0,172.20170401603013,996.3881250256986,71.08802638363557,1080.3359499710346,38.35049843659483,0.7097930295960287
2022-02-24 13:00:00+08:00,5.48,672.77,0.12,52.44,63,40.0,191.30263277447253,990.1577613311918,69.17785615764217,1059.3193169688354,38.583728655276104,0.6951893120397742
2022-02-24 14:00:00+08:00,5.81,576.98,0.14,58.01,63,40.0,209.19904401836015,968.4594645909598,63.918024827383306,949.5254054218103,35.482668919431575,0.6326173191281518
2022-02-24 15:00:00+08:00,5.37,422.98,0.12,66.01,63,40.0,224.65732584209385,906.2943773789309,54.50137590426408,736.7618678731121,28.393808371034755,0.5076819274364153
2022-02-24 16:00:00+08:00,2.77,234.3,0.15,75.62,63,40.0,237.6668012492726,740.508938924403,50.39329230619495,448.75680958800115,16.793650299625035,0.32598791680949074
2022-02-24 17:00:00+08:00,-1.56,46.81,0.13,86.08,63,40.0,248.84083379246243,182.92309567853314,34.30472889526899,84.62964976555108,1.0846765551734712,0.0657578591757588
2022-02-24 18:00:00+08:00,-3.26,0.0,-999.0,-999.0,63,40.0,258.92067513818495,0.0,0.0,0.0,-3.26,0.0
2022-02-24 19:00:00+08:00,-4.27,0.0,-999.0,-999.0,63,40.0,268.63295981879844,0.0,0.0,0.0,-4.27,0.0
2022-02-24 20:00:00+08:00,-5.17,0.0,-999.0,-999.0,63,40.0,278.7458686077524,0.0,0.0,0.0,-5.17,0.0
2022-02-24 21:00:00+08:00,-6.13,0.0,-999.0,-999.0,63,40.0,290.2298235366925,0.0,0.0,0.0,-6.13,0.0
2022-02-24 22:00:00+08:00,-6.99,0.0,-999.0,-999.0,63,40.0,304.4992243591162,0.0,0.0,0.0,-6.99,0.0
2022-02-24 23:00:00+08:00,-7.7,0.0,-999.0,-999.0,63,40.0,323.5302896484262,0.0,0.0,0.0,-7.7,0.0
2022-02-25 00:00:00+08:00,-8.24,0.0,-999.0,-999.0,63,40.0,348.6181192441897,0.0,0.0,0.0,-8.24,0.0
2022-02-25 01:00:00+08:00,-8.65,0.0,-999.0,-999.0,63,40.0,16.48185111001328,0.0,0.0,0.0,-8.65,0.0
2022-02-25 02:00:00+08:00,-8.88,0.0,-999.0,-999.0,63,40.0,40.456475233372316,0.0,0.0,0.0,-8.88,0.0
2022-02-25 03:00:00+08:00,-8.38,0.0,-999.0,-999.0,63,40.0,58.403130670224584,0.0,0.0,0.0,-8.38,0.0
2022-02-25 04:00:00+08:00,-8.67,0.0,-999.0,-999.0,63,40.0,71.98930621438438,0.0,0.0,0.0,-8.67,0.0
2022-02-25 05:00:00+08:00,-9.81,0.0,-999.0,-999.0,63,40.0,83.10554319332164,0.0,0.0,0.0,-9.81,0.0
2022-02-25 06:00:00+08:00,-11.09,0.0,-999.0,-999.0,63,40.0,93.0602834298449,0.0,0.0,0.0,-11.09,0.0
2022-02-25 07:00:00+08:00,-9.45,54.07,0.13,83.55,63,40.0,102.76829484245258,146.3570702104593,37.628815218318636,68.8755175665391,-7.297640076045653,0.05537580599463509
2022-02-25 08:00:00+08:00,-5.81,207.65,0.12,73.13,63,40.0,112.98114452169233,370.7425325471457,100.06008426806765,278.54758311365117,2.8946119723015995,0.21481014393622938
2022-02-25 09:00:00+08:00,-1.83,386.06,0.23,63.79,63,40.0,124.43207909171173,598.8435568862053,121.57328917906938,551.4291668404148,15.402161463762964,0.40304235729445975
2022-02-25 10:00:00+08:00,2.37,535.84,0.14,56.21,63,40.0,137.86848326111692,782.7493806878964,100.51348351056066,779.053812079708,26.715431627490876,0.541034416828792
2022-02-25 11:00:00+08:00,5.9,602.38,0.03,51.27,63,40.0,153.85452687170005,739.8983334060799,139.46171759506694,867.1960121361541,32.99987537925482,0.5846985872100552
2022-02-25 12:00:00+08:00,7.89,608.36,0.16,49.79,63,40.0,172.19963128905806,681.3343730206117,168.49667070235216,895.0299690742286,35.85968653356964,0.5952233997665647
2022-02-25 13:00:00+08:00,8.37,556.34,0.22,52.09,63,40.0,191.42213971732272,640.502207066873,162.80076885834944,845.8708229731882,34.80346321791213,0.5654078436108365
2022-02-25 14:00:00+08:00,8.16,457.57,0.22,57.7,63,40.0,209.41139698037802,557.9158099193205,159.4463762078833,710.1985408200749,30.35370440062734,0.4848959169424021
2022-02-25 15:00:00+08:00,7.22,323.96,0.23,65.73,63,40.0,224.9204481124529,478.2725518028681,127.37224084723482,513.699124077609,23.27309762742528,0.36244587537475886
2022-02-25 16:00:00+08:00,3.8,164.93,0.13,75.38,63,40.0,237.95212524239315,322.0679357968905,83.63775437256236,261.14521460341496,11.960787956356718,0.1937661618266077
2022-02-25 17:00:00+08:00,-0.98,31.42,0.12,85.89,63,40.0,249.136289429947,40.15979310345899,28.541686203855804,37.548398892941115,0.19338746540440988,0.02928314366113262
2022-02-25 18:00:00+08:00,-2.33,0.0,-999.0,-999.0,63,40.0,259.22462560262176,0.0,0.0,0.0,-2.33,0.0
2022-02-25 19:00:00+08:00,-2.8,0.0,-999.0,-999.0,63,40.0,268.9491926423322,0.0,0.0,0.0,-2.8,0.0
2022-02-25 20:00:00+08:00,-3.13,0.0,-999.0,-999.0,63,40.0,279.08045437401375,0.0,0.0,0.0,-3.13,0.0
2022-02-25 21:00:00+08:00,-3.24,0.0,-999.0,-999.0,63,40.0,290.5872804867353,0.0,0.0,0.0,-3.24,0.0
2022-02-25 22:00:00+08:00,-3.69,0.0,-999.0,-999.0,63,40.0,304.87182978288035,0.0,0.0,0.0,-3.69,0.0
2022-02-25 23:00:00+08:00,-4.42,0.0,-999.0,-999.0,63,40.0,323.8678528148906,0.0,0.0,0.0,-4.42,0.0
2022-02-26 00:00:00+08:00,-4.98,0.0,-999.0,-999.0,63,40.0,348.79351183017764,0.0,0.0,0.0,-4.98,0.0
2022-02-26 01:00:00+08:00,-4.99,0.0,-999.0,-999.0,63,40.0,16.402280848988198,0.0,0.0,0.0,-4.99,0.0
2022-02-26 02:00:00+08:00,-5.2,0.0,-999.0,-999.0,63,40.0,40.21277099924208,0.0,0.0,0.0,-5.2,0.0
2022-02-26 03:00:00+08:00,-5.89,0.0,-999.0,-999.0,63,40.0,58.11145920374321,0.0,0.0,0.0,-5.89,0.0
2022-02-26 04:00:00+08:00,-7.13,0.0,-999.0,-999.0,63,40.0,71.69881760424477,0.0,0.0,0.0,-7.13,0.0
2022-02-26 05:00:00+08:00,-8.27,0.0,-999.0,-999.0,63,40.0,82.82828333621023,0.0,0.0,0.0,-8.27,0.0
2022-02-26 06:00:00+08:00,-9.03,0.0,-999.0,-999.0,63,40.0,92.79646074786717,0.0,0.0,0.0,-9.03,0.0
2022-02-26 07:00:00+08:00,-7.81,91.62,0.13,83.23,63,40.0,102.5161644770098,276.2681341887017,59.052397164670076,119.51876271048758,-4.075038665297263,0.09485267462079694
2022-02-26 08:00:00+08:00,-4.85,302.55,0.14,72.84,63,40.0,112.74136731390587,786.0310266146115,70.63856648286185,445.43250130659834,9.069765665831198,0.33465136899991726
2022-02-26 09:00:00+08:00,-1.69,488.44,0.14,63.46,63,40.0,124.21162617021923,888.4878279304587,91.44365961345198,708.920266938018,20.46375834181306,0.5065991712006521
2022-02-26 10:00:00+08:00,0.54,611.18,0.1,55.86,63,40.0,137.68593988075412,926.1446725623459,91.41190877019926,885.0582136728827,28.198069177277585,0.6104266123647735
2022-02-26 11:00:00+08:00,2.12,718.87,0.15,50.9,63,40.0,153.74396982159305,953.36083756721,117.60838399393253,1050.0949939655268,34.93546856142271,0.7014716375029219
2022-02-26 12:00:00+08:00,3.22,737.57,0.11,49.42,63,40.0,172.20031413247784,1009.1647254821609,81.09912035126831,1106.0019486972103,37.78256089678782,0.7286784941070215
2022-02-26 13:00:00+08:00,3.84,701.38,0.16,51.74,63,40.0,191.5463954096988,1002.3465661265092,80.69592996165306,1091.552295226323,37.95100922582259,0.7185664202744867
2022-02-26 14:00:00+08:00,3.87,601.7,0.15,57.39,63,40.0,209.62926693174256,978.1438674900761,74.56084664019181,974.6103961635941,34.32657488011232,0.6529581958937225
2022-02-26 15:00:00+08:00,3.36,442.82,0.13,65.46,63,40.0,225.18872438651164,915.8660853904245,62.434790992259366,755.3888653713955,26.965902042856108,0.5239904397062352
2022-02-26 16:00:00+08:00,1.98,249.23,0.13,75.13,63,40.0,238.24186633781724,705.5987672430895,68.15447125756802,449.9277992459841,16.040243726437,0.3279300632908504
2022-02-26 17:00:00+08:00,-2.44,55.3,0.13,85.7,63,40.0,249.43548397461697,217.94895557862745,38.95846479758664,98.92491696206694,0.6514036550645921,0.07700340071988815
2022-02-26 18:00:00+08:00,-3.91,0.0,-999.0,-999.0,63,40.0,259.5317951974039,0.0,0.0,0.0,-3.91,0.0
2022-02-26 19:00:00+08:00,-4.17,0.0,-999.0,-999.0,63,40.0,269.2682466396001,0.0,0.0,0.0,-4.17,0.0
2022-02-26 20:00:00+08:00,-4.87,0.0,-999.0,-999.0,63,40.0,279.41749290682924,0.0,0.0,0.0,-4.87,0.0
2022-02-26 21:00:00+08:00,-5.54,0.0,-999.0,-999.0,63,40.0,290.94669883987723,0.0,0.0,0.0,-5.54,0.0
2022-02-26 22:00:00+08:00,-6.14,0.0,-999.0,-999.0,63,40.0,305.24558224873425,0.0,0.0,0.0,-6.14,0.0
2022-02-26 23:00:00+08:00,-6.87,0.0,-999.0,-999.0,63,40.0,324.20567110518175,0.0,0.0,0.0,-6.87,0.0
2022-02-27 00:00:00+08:00,-7.62,0.0,-999.0,-999.0,63,40.0,348.97035358808034,0.0,0.0,0.0,-7.62,0.0
2022-02-27 01:00:00+08:00,-8.14,0.0,-999.0,-999.0,63,40.0,16.32758218364296,0.0,0.0,0.0,-8.14,0.0
2022-02-27 02:00:00+08:00,-8.67,0.0,-999.0,-999.0,63,40.0,39.97422305367621,0.0,0.0,0.0,-8.67,0.0
2022-02-27 03:00:00+08:00,-8.86,0.0,-999.0,-999.0,63,40.0,57.823160290494,0.0,0.0,0.0,-8.86,0.0
2022-02-27 04:00:00+08:00,-9.39,0.0,-999.0,-999.0,63,40.0,71.41017090504766,0.0,0.0,0.0,-9.39,0.0
2022-02-27 05:00:00+08:00,-10.18,0.0,-999.0,-999.0,63,40.0,82.55189457449796,0.0,0.0,0.0,-10.18,0.0
2022-02-27 06:00:00+08:00,-10.71,0.0,-999.0,-999.0,63,40.0,92.5329023977082,0.0,0.0,0.0,-10.71,0.0
2022-02-27 07:00:00+08:00,-7.88,80.44,0.13,82.91,63,40.0,102.26389446072744,189.8721415698335,57.00440809619663,97.56276800814402,-4.831163499745499,0.07766546065198338
2022-02-27 08:00:00+08:00,-4.15,277.93,0.06,72.53,63,40.0,112.50117736063186,707.7650341699622,65.45441180262733,401.38984219083216,8.393432568463504,0.3024364676213588
2022-02-27 09:00:00+08:00,0.36,463.39,0.15,63.13,63,40.0,123.99064984722162,914.8950167509674,49.88700059185686,678.2463817976311,21.55519943117597,0.4822957509985999
2022-02-27 10:00:00+08:00,4.91,606.93,0.15,55.5,63,40.0,137.50312582468007,966.7214657319989,59.37293244027967,882.7330224210966,32.49540695065927,0.5966081684882699
2022-02-27 11:00:00+08:00,7.9,690.85,0.11,50.52,63,40.0,153.63416861353755,981.4783576546312,66.8173900788097,1008.8057542377117,39.42517981992849,0.6593059297718087
2022-02-27 12:00:00+08:00,9.08,721.8,0.11,49.05,63,40.0,172.20374116917571,993.4752026638406,70.67618237748957,1077.575490142176,42.754234066943,0.6926993246242754
2022-02-27 13:00:00+08:00,9.8,686.07,0.12,51.4,63,40.0,191.67539899537593,989.483669694446,68.75132720050556,1060.4758131838228,42.939869161994466,0.6810732218003885
2022-02-27 14:00:00+08:00,9.97,586.5,0.16,57.08,63,40.0,209.85262622598944,967.0422688239,60.9439562759685,947.6733924476242,39.58479351398826,0.618865755906228
2022-02-27 15:00:00+08:00,9.23,429.3,0.15,65.2,63,40.0,225.4620877225985,904.3328787042293,49.97569080296495,732.1591720099032,32.10997412530948,0.4957492828920453
2022-02-27 16:00:00+08:00,5.5,236.77,0.15,74.89,63,40.0,238.53593088703946,725.7453510009962,47.587773818494554,438.1181309557551,19.191191592367346,0.31487741225910393
2022-02-27 17:00:00+08:00,-0.05,49.3,0.13,85.5,63,40.0,249.73830958539034,154.34413830184707,37.19029847794363,78.81826219753032,2.4130706936728226,0.06090522884076745
2022-02-27 18:00:00+08:00,-1.68,0.0,-999.0,-999.0,63,40.0,259.84206712712137,0.0,0.0,0.0,-1.68,0.0
2022-02-27 19:00:00+08:00,-1.29,0.0,-999.0,-999.0,63,40.0,269.5899955106819,0.0,0.0,0.0,-1.29,0.0
2022-02-27 20:00:00+08:00,-1.0,0.0,-999.0,-999.0,63,40.0,279.75684393452434,0.0,0.0,0.0,-1.0,0.0
2022-02-27 21:00:00+08:00,-1.35,0.0,-999.0,-999.0,63,40.0,291.3079178220927,0.0,0.0,0.0,-1.35,0.0
2022-02-27 22:00:00+08:00,-1.45,0.0,-999.0,-999.0,63,40.0,305.6202984925029,0.0,0.0,0.0,-1.45,0.0
2022-02-27 23:00:00+08:00,-1.58,0.0,-999.0,-999.0,63,40.0,324.5435565527524,0.0,0.0,0.0,-1.58,0.0
2022-02-28 00:00:00+08:00,-1.77,0.0,-999.0,-999.0,63,40.0,349.1484568353203,0.0,0.0,0.0,-1.77,0.0
2022-02-28 01:00:00+08:00,-1.75,0.0,-999.0,-999.0,63,40.0,16.257570133722993,0.0,0.0,0.0,-1.75,0.0
2022-02-28 02:00:00+08:00,-1.75,0.0,-999.0,-999.0,63,40.0,39.740767218835344,0.0,0.0,0.0,-1.75,0.0
2022-02-28 03:00:00+08:00,-1.9,0.0,-999.0,-999.0,63,40.0,57.5382641609329,0.0,0.0,0.0,-1.9,0.0
2022-02-28 04:00:00+08:00,-2.18,0.0,-999.0,-999.0,63,40.0,71.12342543197627,0.0,0.0,0.0,-2.18,0.0
2022-02-28 05:00:00+08:00,-2.32,0.0,-999.0,-999.0,63,40.0,82.27643681529071,0.0,0.0,0.0,-2.32,0.0
2022-02-28 06:00:00+08:00,-2.24,0.0,-999.0,-999.0,63,40.0,92.2696597021669,0.0,0.0,0.0,-2.24,0.0
2022-02-28 07:00:00+08:00,-1.64,39.02,0.12,82.59,63,40.0,102.01152394321127,0.0,39.02,35.00326383502111,-0.5461480051555903,0.027381604043184102
2022-02-28 08:00:00+08:00,-0.38,134.06,0.21,72.23,63,40.0,112.26059851852267,22.364584254680462,127.2344020333713,128.60105038976698,3.6387828246802183,0.09886631666448406
2022-02-28 09:00:00+08:00,0.94,239.95,0.22,62.8,63,40.0,123.7691549518866,62.22904339563671,211.50523326100893,249.3628784915637,8.732589952861366,0.1876159069318563
2022-02-28 10:00:00+08:00,2.22,288.5,0.23,55.14,63,40.0,137.3200258798836,32.74275847723769,269.7851180687539,285.5352113856888,11.142975355802776,0.21261512041426547
2022-02-28 11:00:00+08:00,3.69,291.73,0.23,50.15,63,40.0,153.5250997188209,31.44461408467064,271.58092303199805,290.91973663307454,12.781241769783579,0.21508987856589537
2022-02-28 12:00:00+08:00,5.76,451.65,0.22,48.67,63,40.0,172.2099046379633,205.59764706010967,315.8743545239006,558.209592305153,23.204049759536034,0.3939748182315328
2022-02-28 13:00:00+08:00,7.67,452.65,0.12,51.05,63,40.0,191.80915286177594,259.0411918917817,289.8058364451207,588.3298215301701,26.055306922817813,0.40983167839305273
2022-02-28 14:00:00+08:00,8.38,294.08,0.12,56.77,63,40.0,210.08144873481092,75.96568690273743,252.45070655515968,323.7970091989731,18.49865653746791,0.23343637857127825
2022-02-28 15:00:00+08:00,7.59,211.66,0.12,64.92,63,40.0,225.74047154606683,55.2364989301116,188.24617089744737,224.87533674120107,14.617354273162533,0.1649307947910014
2022-02-28 16:00:00+08:00,4.97,89.57,0.11,74.66,63,40.0,238.83422547916913,0.0,89.57,80.24484734272424,7.477651479460132,0.06069896488632284
2022-02-28 17:00:00+08:00,2.09,31.63,0.1,85.3,63,40.0,250.04465896555615,41.916828704251394,28.195397569472746,37.67155964429469,3.267236238884209,0.029006328633170694
2022-02-28 18:00:00+08:00,1.17,0.0,-999.0,-999.0,63,40.0,260.15532555583565,0.0,0.0,0.0,1.17,0.0
2022-02-28 19:00:00+08:00,-0.7,0.0,-999.0,-999.0,63,40.0,269.91431441586053,0.0,0.0,0.0,-0.7,0.0
2022-02-28 20:00:00+08:00,-1.92,0.0,-999.0,-999.0,63,40.0,280.0983693900619,0.0,0.0,0.0,-1.92,0.0
2022-02-28 21:00:00+08:00,-2.57,0.0,-999.0,-999.0,63,40.0,291.67078021683744,0.0,0.0,0.0,-2.57,0.0
2022-02-28 22:00:00+08:00,-3.12,0.0,-999.0,-999.0,63,40.0,305.9958014140222,0.0,0.0,0.0,-3.12,0.0
2022-02-28 23:00:00+08:00,-3.7,0.0,-999.0,-999.0,63,40.0,324.88133114604443,0.0,0.0,0.0,-3.7,0.0
2022-03-01 00:00:00+08:00,-4.23,0.0,-999.0,-999.0,63,40.0,349.3276458597419,0.0,0.0,0.0,-4.23,0.0
2022-03-01 01:00:00+08:00,-4.65,0.0,-999.0,-999.0,63,40.0,16.192067349482386,0.0,0.0,0.0,-4.65,0.0
2022-03-01 02:00:00+08:00,-5.07,0.0,-999.0,-999.0,63,40.0,39.51233836223702,0.0,0.0,0.0,-5.07,0.0
2022-03-01 03:00:00+08:00,-5.54,0.0,-999.0,-999.0,63,40.0,57.25679794097448,0.0,0.0,0.0,-5.54,0.0
2022-03-01 04:00:00+08:00,-5.99,0.0,-999.0,-999.0,63,40.0,70.83863830971086,0.0,0.0,0.0,-5.99,0.0
2022-03-01 05:00:00+08:00,-6.66,0.0,-999.0,-999.0,63,40.0,82.00196885038349,0.0,0.0,0.0,-6.66,0.0
2022-03-01 06:00:00+08:00,-7.74,0.0,-999.0,-999.0,63,40.0,92.00678366629273,0.0,0.0,0.0,-7.74,0.0
2022-03-01 07:00:00+08:00,-6.38,102.43,0.13,82.25,63,40.0,101.75909234781807,268.24194918590865,66.25732361384347,125.7943864503803,-2.4489254234256155,0.09917447527347208
2022-03-01 08:00:00+08:00,-3.45,323.27,0.12,71.91,63,40.0,112.01965537639967,749.9348312620735,90.40733912280291,451.7850297892167,10.668282180913021,0.33709855576153414
2022-03-01 09:00:00+08:00,-0.35,507.5,0.12,62.47,63,40.0,123.54714736110384,895.0668354274974,93.78848380183848,717.9408875128405,22.085652734776264,0.5092959208389997
2022-03-01 10:00:00+08:00,1.99,649.09,0.12,54.78,63,40.0,137.13662601046536,988.5200987692176,78.99314172500351,925.432297893694,30.909759309177936,0.630192164042864
2022-03-01 11:00:00+08:00,3.95,734.37,0.12,49.77,63,40.0,153.41674098162116,1008.2544309246242,83.18129180525011,1057.2203575693954,36.98813617404361,0.699243643106285
2022-03-01 12:00:00+08:00,5.53,751.04,0.11,48.3,63,40.0,172.21879882066423,1008.975683144791,79.83874846396463,1106.1690383181312,40.0977824474416,0.7205420744628863
2022-03-01 13:00:00+08:00,6.59,710.29,0.11,50.7,63,40.0,191.94766137568612,1000.7612342783078,76.4269761409812,1082.221437470887,40.40941992096522,0.7038569834902012
2022-03-01 14:00:00+08:00,7.11,611.66,0.11,56.46,63,40.0,210.31570894865092,979.2006932616274,70.63299953953822,969.0968772841056,37.3942774151283,0.6396915712626701
2022-03-01 15:00:00+08:00,6.87,458.13,0.11,64.66,63,40.0,226.02380911037272,875.1425528620817,83.57867705886179,751.7433624886462,30.361980077770195,0.5132410716969547
2022-03-01 16:00:00+08:00,4.56,265.25,0.12,74.41,63,40.0,239.13665666847265,715.3435667776666,73.00019108788547,460.17245216093505,18.94038913002922,0.33109957701067966
2022-03-01 17:00:00+08:00,-0.32,65.62,0.12,85.09,63,40.0,250.35442524947717,247.8107865225256,44.40967234625277,112.28538473042212,3.1889182728256915,0.08648576087534976
2022-03-01 18:00:00+08:00,-1.94,0.0,-999.0,-999.0,63,40.0,260.47145557464245,0.0,0.0,0.0,-1.94,0.0
2022-03-01 19:00:00+08:00,-2.44,0.0,-999.0,-999.0,63,40.0,270.2410799660363,0.0,0.0,0.0,-2.44,0.0
2022-03-01 20:00:00+08:00,-2.85,0.0,-999.0,-999.0,63,40.0,280.4419333579198,0.0,0.0,0.0,-2.85,0.0
2022-03-01 21:00:00+08:00,-3.15,0.0,-999.0,-999.0,63,40.0,292.0351321669241,0.0,0.0,0.0,-3.15,0.0
2022-03-01 22:00:00+08:00,-3.39,0.0,-999.0,-999.0,63,40.0,306.37191949777326,0.0,0.0,0.0,-3.39,0.0
2022-03-01 23:00:00+08:00,-3.62,0.0,-999.0,-999.0,63,40.0,325.2188254088618,0.0,0.0,0.0,-3.62,0.0
2022-03-02 00:00:00+08:00,-3.95,0.0,-999.0,-999.0,63,40.0,349.5077544020776,0.0,0.0,0.0,-3.95,0.0
2022-03-02 01:00:00+08:00,-4.47,0.0,-999.0,-999.0,63,40.0,16.130901440741013,0.0,0.0,0.0,-4.47,0.0
2022-03-02 02:00:00+08:00,-5.32,0.0,-999.0,-999.0,63,40.0,39.28886824091137,0.0,0.0,0.0,-5.32,0.0
2022-03-02 03:00:00+08:00,-6.1,0.0,-999.0,-999.0,63,40.0,56.978783751373385,0.0,0.0,0.0,-6.1,0.0
2022-03-02 04:00:00+08:00,-6.63,0.0,-999.0,-999.0,63,40.0,70.55586275807059,0.0,0.0,0.0,-6.63,0.0
2022-03-02 05:00:00+08:00,-7.18,0.0,-999.0,-999.0,63,40.0,81.72854678379633,0.0,0.0,0.0,-7.18,0.0
2022-03-02 06:00:00+08:00,-7.64,0.0,-999.0,-999.0,63,40.0,91.7443234817053,0.0,0.0,0.0,-7.64,0.0
2022-03-02 07:00:00+08:00,-5.42,112.84,0.14,81.9,63,40.0,101.5066378919617,303.4341745146067,70.08575099892849,138.61220094396637,-1.0883687205010508,0.1086725958485606
2022-03-02 08:00:00+08:00,-2.02,314.43,0.12,71.6,63,40.0,111.77837172837758,816.7264713500244,56.631075869159474,448.0689258399451,11.982153932498285,0.3324301613075346
2022-03-02 09:00:00+08:00,2.21,503.6,0.14,62.13,63,40.0,123.32463236047204,784.7336523185747,136.76290469805747,695.4799161151323,23.943747378597884,0.48920136128077635
2022-03-02 10:00:00+08:00,5.57,443.88,0.12,54.42,63,40.0,136.9529115644316,305.5511412555109,266.098396221175,557.0549699086158,22.977967809644245,0.39356543245669934
2022-03-02 11:00:00+08:00,7.4,730.19,0.11,49.38,63,40.0,153.30906968826844,840.651023219256,182.8932191855007,1022.649932184347,39.357810380760846,0.6685756480537564
2022-03-02 12:00:00+08:00,8.09,750.48,0.14,47.92,63,40.0,172.23041814199746,1005.2715350010758,76.77960845564212,1101.7804298619265,42.5206384331852,0.7090877540304764
2022-03-02 13:00:00+08:00,8.32,713.38,0.12,50.35,63,40.0,192.09092920223893,999.9347105611923,75.32551433818651,1081.3778061572577,42.113056442414305,0.6973761765379349
2022-03-02 14:00:00+08:00,8.03,616.23,0.13,56.16,63,40.0,210.5553806248556,980.0012213202763,70.49121571809394,971.4450711536483,38.38765847355151,0.6381342428278414
2022-03-02 15:00:00+08:00,7.09,464.05,0.13,64.38,63,40.0,226.312032503115,877.3511063087857,84.68292417317116,756.0361404372702,30.716129388664694,0.5153097450140767
2022-03-02 16:00:00+08:00,4.9,269.51,0.14,74.17,63,40.0,239.44313025701757,718.4068995700882,73.54007373165544,462.9439199196207,19.36699749748815,0.3324577448590987
2022-03-02 17:00:00+08:00,-1.0,68.41,0.14,84.89,63,40.0,250.66750144578975,252.05127693082048,45.960262216235165,114.97961673298764,2.5931130229058637,0.08878153130440555
2022-03-02 18:00:00+08:00,-3.13,0.0,-999.0,-999.0,63,40.0,260.79034271313344,0.0,0.0,0.0,-3.13,0.0
2022-03-02 19:00:00+08:00,-3.42,0.0,-999.0,-999.0,63,40.0,270.5701697277033,0.0,0.0,0.0,-3.42,0.0
2022-03-02 20:00:00+08:00,-3.65,0.0,-999.0,-999.0,63,40.0,280.7874014957938,0.0,0.0,0.0,-3.65,0.0
2022-03-02 21:00:00+08:00,-3.69,0.0,-999.0,-999.0,63,40.0,292.40082239350915,0.0,0.0,0.0,-3.69,0.0
2022-03-02 22:00:00+08:00,-3.56,0.0,-999.0,-999.0,63,40.0,306.748485618972,0.0,0.0,0.0,-3.56,0.0
2022-03-02 23:00:00+08:00,-3.63,0.0,-999.0,-999.0,63,40.0,325.5558764348148,0.0,0.0,0.0,-3.63,0.0
2022-03-03 00:00:00+08:00,-3.87,0.0,-999.0,-999.0,63,40.0,349.68862288550787,0.0,0.0,0.0,-3.87,0.0
2022-03-03 01:00:00+08:00,-4.08,0.0,-999.0,-999.0,63,40.0,16.07390242030999,0.0,0.0,0.0,-4.08,0.0
2022-03-03 02:00:00+08:00,-4.31,0.0,-999.0,-999.0,63,40.0,39.07028367160734,0.0,0.0,0.0,-4.31,0.0
2022-03-03 03:00:00+08:00,-4.81,0.0,-999.0,-999.0,63,40.0,56.70423719647391,0.0,0.0,0.0,-4.81,0.0
2022-03-03 04:00:00+08:00,-5.47,0.0,-999.0,-999.0,63,40.0,70.27514676704561,0.0,0.0,0.0,-5.47,0.0
2022-03-03 05:00:00+08:00,-6.13,0.0,-999.0,-999.0,63,40.0,81.45622284044049,0.0,0.0,0.0,-6.13,0.0
2022-03-03 06:00:00+08:00,-6.11,0.0,-999.0,-999.0,63,40.0,91.4823254077333,0.0,0.0,0.0,-6.11,0.0
2022-03-03 07:00:00+08:00,-4.1,107.32,0.12,81.53,63,40.0,101.25419647070635,254.00604058315363,69.90705825040354,126.80920506924544,-0.1372123415860802,0.0990306118737844
2022-03-03 08:00:00+08:00,-0.81,280.55,0.08,71.29,63,40.0,111.53676939210897,708.6095728940027,53.243422242057335,392.7582898135688,11.463696556674025,0.29204991802786845
