Unnamed: 0,T2M,ALLSKY_SFC_SW_DWN,ALLSKY_SRF_ALB,SZA,real_index
2022-10-18 19:00:00+08:00,3.14,0,-999,-999,63
2022-10-18 20:00:00+08:00,2.3,0,-999,-999,63
2022-10-18 21:00:00+08:00,1.44,0,-999,-999,63
2022-10-18 22:00:00+08:00,0.83,0,-999,-999,63
2022-10-18 23:00:00+08:00,0.46,0,-999,-999,63
2022-10-19 00:00:00+08:00,0.14,0,-999,-999,63
2022-10-19 01:00:00+08:00,0.38,0,-999,-999,63
2022-10-19 02:00:00+08:00,0.83,0,-999,-999,63
2022-10-19 03:00:00+08:00,1.08,0,-999,-999,63
2022-10-19 04:00:00+08:00,0.68,0,-999,-999,63
2022-10-19 05:00:00+08:00,-0.19,0,-999,-999,63
2022-10-19 06:00:00+08:00,-0.87,13.88,0.11,88.55,63
2022-10-19 07:00:00+08:00,0.73,150.7,0.12,79.09,63
2022-10-19 08:00:00+08:00,5.29,335.55,0.09,69.16,63
2022-10-19 09:00:00+08:00,9.28,497.17,0.12,60.63,63
2022-10-19 10:00:00+08:00,12.98,604.95,0.12,54.27,63
2022-10-19 11:00:00+08:00,15.99,656.86,0.12,50.93,63
2022-10-19 12:00:00+08:00,17.75,641.57,0.11,51.26,63
2022-10-19 13:00:00+08:00,18.44,568.2,0.09,55.18,63
2022-10-19 14:00:00+08:00,18.43,439.2,0.09,61.98,63
2022-10-19 15:00:00+08:00,17.48,271.08,0.05,70.81,63
2022-10-19 16:00:00+08:00,15.3,97.06,0.11,80.93,63
2022-10-19 17:00:00+08:00,10.4,7.18,0.06,89.38,63
2022-10-19 18:00:00+08:00,7.37,0,-999,-999,63
2022-10-19 19:00:00+08:00,6.11,0,-999,-999,63
2022-10-19 20:00:00+08:00,5.53,0,-999,-999,63
2022-10-19 21:00:00+08:00,4.9,0,-999,-999,63
2022-10-19 22:00:00+08:00,4.28,0,-999,-999,63
2022-10-19 23:00:00+08:00,3.79,0,-999,-999,63
2022-10-20 00:00:00+08:00,3.3,0,-999,-999,63
2022-10-20 01:00:00+08:00,3.13,0,-999,-999,63
2022-10-20 02:00:00+08:00,3.22,0,-999,-999,63
2022-10-20 03:00:00+08:00,3.38,0,-999,-999,63
2022-10-20 04:00:00+08:00,3.38,0,-999,-999,63
2022-10-20 05:00:00+08:00,3.61,0,-999,-999,63
2022-10-20 06:00:00+08:00,3.93,8.09,0.09,88.66,63
2022-10-20 07:00:00+08:00,4.78,69.65,0.11,79.32,63
2022-10-20 08:00:00+08:00,7.23,150.8,0.11,69.41,63
2022-10-20 09:00:00+08:00,9.55,233.66,0.12,60.91,63
2022-10-20 10:00:00+08:00,12.73,271.18,0.12,54.59,63
2022-10-20 11:00:00+08:00,14.78,342.23,0.12,51.29,63
2022-10-20 12:00:00+08:00,15.63,243.89,0.12,51.62,63
2022-10-20 13:00:00+08:00,15.66,232.95,0.12,55.52,63
2022-10-20 14:00:00+08:00,15.01,172.09,0.12,62.31,63
2022-10-20 15:00:00+08:00,13.69,116.36,0.11,71.11,63
2022-10-20 16:00:00+08:00,11.73,37.09,0.11,80.67,63
2022-10-20 17:00:00+08:00,9.56,0,-999,-999,63
2022-10-20 18:00:00+08:00,8.35,0,-999,-999,63
2022-10-20 19:00:00+08:00,7.78,0,-999,-999,63
2022-10-20 20:00:00+08:00,7.22,0,-999,-999,63
2022-10-20 21:00:00+08:00,6.28,0,-999,-999,63
2022-10-20 22:00:00+08:00,5.75,0,-999,-999,63
2022-10-20 23:00:00+08:00,5.34,0,-999,-999,63
2022-10-21 00:00:00+08:00,4.58,0,-999,-999,63
2022-10-21 01:00:00+08:00,4.35,0,-999,-999,63
2022-10-21 02:00:00+08:00,4.47,0,-999,-999,63
2022-10-21 03:00:00+08:00,4,0,-999,-999,63
2022-10-21 04:00:00+08:00,3.93,0,-999,-999,63
2022-10-21 05:00:00+08:00,4.05,0,-999,-999,63
2022-10-21 06:00:00+08:00,3.92,9.3,0.1,88.76,63
2022-10-21 07:00:00+08:00,5.12,108.37,0.11,79.54,63
2022-10-21 08:00:00+08:00,8.15,264.22,0.05,69.66,63
2022-10-21 09:00:00+08:00,12.43,426.22,0.09,61.2,63
2022-10-21 10:00:00+08:00,16.72,542.02,0.11,54.91,63
2022-10-21 11:00:00+08:00,20.19,601.14,0.12,51.63,63
2022-10-21 12:00:00+08:00,22.01,564.09,0.07,51.98,63
2022-10-21 13:00:00+08:00,22.83,497.42,0.07,55.88,63
2022-10-21 14:00:00+08:00,22.85,378.02,0.06,62.63,63
2022-10-21 15:00:00+08:00,22.01,240.34,0.19,71.41,63
2022-10-21 16:00:00+08:00,18.15,82.45,0.12,81.03,63
2022-10-21 17:00:00+08:00,12.87,0,-999,-999,63
2022-10-21 18:00:00+08:00,11.76,0,-999,-999,63
2022-10-21 19:00:00+08:00,10.29,0,-999,-999,63
2022-10-21 20:00:00+08:00,9.18,0,-999,-999,63
2022-10-21 21:00:00+08:00,8.75,0,-999,-999,63
2022-10-21 22:00:00+08:00,8.19,0,-999,-999,63
2022-10-21 23:00:00+08:00,6.83,0,-999,-999,63
2022-10-22 00:00:00+08:00,5.44,0,-999,-999,63
2022-10-22 01:00:00+08:00,4.09,0,-999,-999,63
2022-10-22 02:00:00+08:00,3.51,0,-999,-999,63
2022-10-22 03:00:00+08:00,2.96,0,-999,-999,63
2022-10-22 04:00:00+08:00,2.38,0,-999,-999,63
2022-10-22 05:00:00+08:00,1.87,0,-999,-999,63
2022-10-22 06:00:00+08:00,1.74,10.43,0.1,88.85,63
2022-10-22 07:00:00+08:00,3.94,137.62,0.12,79.77,63
2022-10-22 08:00:00+08:00,7.12,328.26,0.12,69.91,63
2022-10-22 09:00:00+08:00,10.09,490.94,0.12,61.48,63
2022-10-22 10:00:00+08:00,12.71,602.45,0.12,55.23,63
2022-10-22 11:00:00+08:00,14.47,659.1,0.13,51.98,63
2022-10-22 12:00:00+08:00,15.43,650.91,0.1,52.34,63
2022-10-22 13:00:00+08:00,15.87,588.74,0.12,56.22,63
2022-10-22 14:00:00+08:00,15.78,465.99,0.13,62.95,63
2022-10-22 15:00:00+08:00,15.01,302.85,0.13,71.7,63
2022-10-22 16:00:00+08:00,13.3,117.81,0.14,81.38,63
2022-10-22 17:00:00+08:00,7.58,0,-999,-999,63
2022-10-22 18:00:00+08:00,5.42,0,-999,-999,63
2022-10-22 19:00:00+08:00,4.76,0,-999,-999,63
2022-10-22 20:00:00+08:00,3.73,0,-999,-999,63
2022-10-22 21:00:00+08:00,2.59,0,-999,-999,63
2022-10-22 22:00:00+08:00,1.94,0,-999,-999,63
2022-10-22 23:00:00+08:00,1.58,0,-999,-999,63
2022-10-23 00:00:00+08:00,1.07,0,-999,-999,63
2022-10-23 01:00:00+08:00,0.3,0,-999,-999,63
2022-10-23 02:00:00+08:00,-0.65,0,-999,-999,63
2022-10-23 03:00:00+08:00,-1.31,0,-999,-999,63
2022-10-23 04:00:00+08:00,-1.77,0,-999,-999,63
2022-10-23 05:00:00+08:00,-1.86,0,-999,-999,63
2022-10-23 06:00:00+08:00,-2.1,10.32,0.11,88.95,63
2022-10-23 07:00:00+08:00,0.23,141.3,0.12,79.98,63
2022-10-23 08:00:00+08:00,3.98,327.02,0.11,70.16,63
2022-10-23 09:00:00+08:00,8.93,488.48,0.12,61.77,63
2022-10-23 10:00:00+08:00,12.8,600.48,0.12,55.55,63
2022-10-23 11:00:00+08:00,14.38,656.27,0.12,52.33,63
2022-10-23 12:00:00+08:00,15.18,651.65,0.12,52.69,63
2022-10-23 13:00:00+08:00,15.61,586.12,0.12,56.55,63
2022-10-23 14:00:00+08:00,15.52,462.63,0.12,63.27,63
2022-10-23 15:00:00+08:00,14.78,298.25,0.12,72,63
2022-10-23 16:00:00+08:00,12.63,111.36,0.13,81.72,63
2022-10-23 17:00:00+08:00,7.01,0,-999,-999,63
2022-10-23 18:00:00+08:00,5.65,0,-999,-999,63
2022-10-23 19:00:00+08:00,4.91,0,-999,-999,63
2022-10-23 20:00:00+08:00,4.09,0,-999,-999,63
2022-10-23 21:00:00+08:00,3.37,0,-999,-999,63
2022-10-23 22:00:00+08:00,2.64,0,-999,-999,63
2022-10-23 23:00:00+08:00,1.83,0,-999,-999,63
2022-10-24 00:00:00+08:00,0.95,0,-999,-999,63
2022-10-24 01:00:00+08:00,0.09,0,-999,-999,63
2022-10-24 02:00:00+08:00,-0.7,0,-999,-999,63
2022-10-24 03:00:00+08:00,-1.41,0,-999,-999,63
2022-10-24 04:00:00+08:00,-1.52,0,-999,-999,63
2022-10-24 05:00:00+08:00,-1.6,0,-999,-999,63
2022-10-24 06:00:00+08:00,-1.77,8.99,0.1,89.04,63
2022-10-24 07:00:00+08:00,0.55,124.04,0.12,80.21,63
2022-10-24 08:00:00+08:00,5.45,299.92,0.1,70.41,63
2022-10-24 09:00:00+08:00,9.83,459.38,0.11,62.05,63
2022-10-24 10:00:00+08:00,13.49,577.54,0.11,55.87,63
2022-10-24 11:00:00+08:00,15.35,637.54,0.14,52.67,63
2022-10-24 12:00:00+08:00,16.52,618.47,0.12,53.04,63
2022-10-24 13:00:00+08:00,17.22,549.84,0.1,56.89,63
2022-10-24 14:00:00+08:00,17.37,424.1,0.1,63.58,63
2022-10-24 15:00:00+08:00,16.66,261.11,0.08,72.28,63
2022-10-24 16:00:00+08:00,14.05,86.63,0.12,82.04,63
2022-10-24 17:00:00+08:00,8.19,0,-999,-999,63
2022-10-24 18:00:00+08:00,6.19,0,-999,-999,63
2022-10-24 19:00:00+08:00,5.19,0,-999,-999,63
2022-10-24 20:00:00+08:00,4.3,0,-999,-999,63
2022-10-24 21:00:00+08:00,3.72,0,-999,-999,63
2022-10-24 22:00:00+08:00,3.63,0,-999,-999,63
2022-10-24 23:00:00+08:00,3.64,0,-999,-999,63
2022-10-25 00:00:00+08:00,3.69,0,-999,-999,63
2022-10-25 01:00:00+08:00,3.78,0,-999,-999,63
2022-10-25 02:00:00+08:00,3.92,0,-999,-999,63
2022-10-25 03:00:00+08:00,4.08,0,-999,-999,63
2022-10-25 04:00:00+08:00,4.01,0,-999,-999,63
2022-10-25 05:00:00+08:00,3.62,0,-999,-999,63
2022-10-25 06:00:00+08:00,2.99,6.81,0.09,89.12,63
2022-10-25 07:00:00+08:00,3.22,79.87,0.13,80.44,63
2022-10-25 08:00:00+08:00,6.43,225.45,0.23,70.66,63
2022-10-25 09:00:00+08:00,9.94,385.23,0.16,62.34,63
2022-10-25 10:00:00+08:00,14.12,447.81,0.02,56.18,63
2022-10-25 11:00:00+08:00,16.83,491.45,0.08,53.02,63
2022-10-25 12:00:00+08:00,18.15,495.1,0.04,53.38,63
2022-10-25 13:00:00+08:00,18.63,427.14,0.02,57.23,63
2022-10-25 14:00:00+08:00,18.19,319.45,0.22,63.89,63
2022-10-25 15:00:00+08:00,16.87,178.55,0.12,72.57,63
2022-10-25 16:00:00+08:00,14.08,52.15,0.13,82.36,63
2022-10-25 17:00:00+08:00,9.26,0,-999,-999,63
2022-10-25 18:00:00+08:00,7.38,0,-999,-999,63
2022-10-25 19:00:00+08:00,6.3,0,-999,-999,63
2022-10-25 20:00:00+08:00,5.62,0,-999,-999,63
2022-10-25 21:00:00+08:00,5.38,0,-999,-999,63
2022-10-25 22:00:00+08:00,5.48,0,-999,-999,63
2022-10-25 23:00:00+08:00,4.69,0,-999,-999,63
2022-10-26 00:00:00+08:00,4.65,0,-999,-999,63
2022-10-26 01:00:00+08:00,4.37,0,-999,-999,63
2022-10-26 02:00:00+08:00,4.29,0,-999,-999,63
2022-10-26 03:00:00+08:00,4.58,0,-999,-999,63
2022-10-26 04:00:00+08:00,5.07,0,-999,-999,63
2022-10-26 05:00:00+08:00,5.62,0,-999,-999,63
2022-10-26 06:00:00+08:00,5.8,5.59,0.06,89.2,63
2022-10-26 07:00:00+08:00,6.48,28.58,0.11,80.66,63
2022-10-26 08:00:00+08:00,8.46,86.44,0.11,70.91,63
2022-10-26 09:00:00+08:00,10.44,133.34,0.11,62.62,63
2022-10-26 10:00:00+08:00,12.2,86.73,0.11,56.5,63
2022-10-26 11:00:00+08:00,12.62,189.77,0.12,53.35,63
2022-10-26 12:00:00+08:00,11.73,165.23,0.11,53.73,63
2022-10-26 13:00:00+08:00,11.02,198.11,0.11,57.55,63
2022-10-26 14:00:00+08:00,11.01,140.63,0.11,64.2,63
2022-10-26 15:00:00+08:00,11.2,87.55,0.11,72.84,63
2022-10-26 16:00:00+08:00,10.15,47.83,0.12,82.66,63
2022-10-26 17:00:00+08:00,5.74,0,-999,-999,63
2022-10-26 18:00:00+08:00,4.25,0,-999,-999,63
2022-10-26 19:00:00+08:00,4.14,0,-999,-999,63
2022-10-26 20:00:00+08:00,3.01,0,-999,-999,63
2022-10-26 21:00:00+08:00,2.01,0,-999,-999,63
2022-10-26 22:00:00+08:00,0.89,0,-999,-999,63
2022-10-26 23:00:00+08:00,0.04,0,-999,-999,63
2022-10-27 00:00:00+08:00,-0.74,0,-999,-999,63
2022-10-27 01:00:00+08:00,-1.51,0,-999,-999,63
2022-10-27 02:00:00+08:00,-2.18,0,-999,-999,63
2022-10-27 03:00:00+08:00,-2.77,0,-999,-999,63
2022-10-27 04:00:00+08:00,-3.35,0,-999,-999,63
2022-10-27 05:00:00+08:00,-3.84,0,-999,-999,63
2022-10-27 06:00:00+08:00,-4.17,6.29,0.06,89.29,63
2022-10-27 07:00:00+08:00,-2.35,53.52,0.12,80.88,63
2022-10-27 08:00:00+08:00,1.39,127.31,0.1,71.16,63
2022-10-27 09:00:00+08:00,5.39,194.48,0.11,62.9,63
2022-10-27 10:00:00+08:00,8.75,233.06,0.11,56.81,63
2022-10-27 11:00:00+08:00,11.25,225.71,0.11,53.69,63
2022-10-27 12:00:00+08:00,12.6,230.55,0.12,54.06,63
2022-10-27 13:00:00+08:00,13.2,247.1,0.11,57.88,63
2022-10-27 14:00:00+08:00,13.06,163.94,0.11,64.49,63
2022-10-27 15:00:00+08:00,12.28,94.19,0.1,73.12,63
2022-10-27 16:00:00+08:00,9.69,42.43,0.11,82.95,63
2022-10-27 17:00:00+08:00,5.28,0,-999,-999,63
2022-10-27 18:00:00+08:00,3.77,0,-999,-999,63
2022-10-27 19:00:00+08:00,3.19,0,-999,-999,63
2022-10-27 20:00:00+08:00,2.94,0,-999,-999,63
2022-10-27 21:00:00+08:00,2.94,0,-999,-999,63
2022-10-27 22:00:00+08:00,2.85,0,-999,-999,63
2022-10-27 23:00:00+08:00,2.58,0,-999,-999,63
2022-10-28 00:00:00+08:00,2.07,0,-999,-999,63
2022-10-28 01:00:00+08:00,1.62,0,-999,-999,63
2022-10-28 02:00:00+08:00,1.23,0,-999,-999,63
2022-10-28 03:00:00+08:00,1.01,0,-999,-999,63
2022-10-28 04:00:00+08:00,1.15,0,-999,-999,63
2022-10-28 05:00:00+08:00,0.98,0,-999,-999,63
2022-10-28 06:00:00+08:00,0.5,5.75,0.05,89.36,63
2022-10-28 07:00:00+08:00,0.87,41.58,0.12,81.11,63
2022-10-28 08:00:00+08:00,2.54,99.69,0.11,71.41,63
2022-10-28 09:00:00+08:00,4.58,151.26,0.11,63.18,63
2022-10-28 10:00:00+08:00,7.08,196.53,0.12,57.12,63
2022-10-28 11:00:00+08:00,8.67,191.76,0.12,54.02,63
2022-10-28 12:00:00+08:00,9.79,252.91,0.12,54.4,63
2022-10-28 13:00:00+08:00,10.3,190.6,0.11,58.2,63
2022-10-28 14:00:00+08:00,10.55,151.88,0.11,64.79,63
2022-10-28 15:00:00+08:00,10.16,88.46,0.11,73.39,63
2022-10-28 16:00:00+08:00,9.01,40.85,0.11,83.24,63
2022-10-28 17:00:00+08:00,6.3,0,-999,-999,63
2022-10-28 18:00:00+08:00,4.69,0,-999,-999,63
2022-10-28 19:00:00+08:00,3.69,0,-999,-999,63
2022-10-28 20:00:00+08:00,3.29,0,-999,-999,63
2022-10-28 21:00:00+08:00,3.04,0,-999,-999,63
2022-10-28 22:00:00+08:00,2.82,0,-999,-999,63
2022-10-28 23:00:00+08:00,2.76,0,-999,-999,63
2022-10-29 00:00:00+08:00,2.77,0,-999,-999,63
2022-10-29 01:00:00+08:00,2.83,0,-999,-999,63
2022-10-29 02:00:00+08:00,3.11,0,-999,-999,63
2022-10-29 03:00:00+08:00,3.16,0,-999,-999,63
2022-10-29 04:00:00+08:00,3.23,0,-999,-999,63
2022-10-29 05:00:00+08:00,3.24,0,-999,-999,63
2022-10-29 06:00:00+08:00,3.44,0,-999,-999,63
2022-10-29 07:00:00+08:00,3.83,14.38,0.1,80.76,63
2022-10-29 08:00:00+08:00,4.76,50.69,0.1,71.66,63
2022-10-29 09:00:00+08:00,6.19,75.77,0.11,63.46,63
2022-10-29 10:00:00+08:00,7.97,127.91,0.12,57.43,63
2022-10-29 11:00:00+08:00,8.87,99.87,0.11,54.34,63
2022-10-29 12:00:00+08:00,9.19,95.95,0.11,54.73,63
2022-10-29 13:00:00+08:00,9.32,214.21,0.12,58.52,63
2022-10-29 14:00:00+08:00,9.5,131.33,0.11,65.08,63
2022-10-29 15:00:00+08:00,9.61,76.34,0.11,73.66,63
2022-10-29 16:00:00+08:00,8.96,31.04,0.11,83.52,63
2022-10-29 17:00:00+08:00,6.62,0,-999,-999,63
2022-10-29 18:00:00+08:00,6.02,0,-999,-999,63
2022-10-29 19:00:00+08:00,5.87,0,-999,-999,63
2022-10-29 20:00:00+08:00,5.84,0,-999,-999,63
2022-10-29 21:00:00+08:00,5.98,0,-999,-999,63
2022-10-29 22:00:00+08:00,5.98,0,-999,-999,63
2022-10-29 23:00:00+08:00,5.82,0,-999,-999,63
2022-10-30 00:00:00+08:00,5.76,0,-999,-999,63
2022-10-30 01:00:00+08:00,5.8,0,-999,-999,63
2022-10-30 02:00:00+08:00,5.84,0,-999,-999,63
2022-10-30 03:00:00+08:00,5.8,0,-999,-999,63
2022-10-30 04:00:00+08:00,5.66,0,-999,-999,63
2022-10-30 05:00:00+08:00,5.47,0,-999,-999,63
2022-10-30 06:00:00+08:00,5.43,0,-999,-999,63
2022-10-30 07:00:00+08:00,5.81,24.73,0.11,81.05,63
2022-10-30 08:00:00+08:00,6.92,56.82,0.1,71.91,63
2022-10-30 09:00:00+08:00,8.4,86.38,0.1,63.73,63
2022-10-30 10:00:00+08:00,9.81,114.03,0.11,57.73,63
2022-10-30 11:00:00+08:00,10.48,117.05,0.11,54.67,63
2022-10-30 12:00:00+08:00,10.61,136.91,0.11,55.06,63
2022-10-30 13:00:00+08:00,10.58,105.8,0.11,58.83,63
2022-10-30 14:00:00+08:00,10.45,82.73,0.1,65.37,63
2022-10-30 15:00:00+08:00,10.12,51.11,0.1,73.92,63
2022-10-30 16:00:00+08:00,9.18,43.13,0.12,83.77,63
2022-10-30 17:00:00+08:00,6.17,0,-999,-999,63
2022-10-30 18:00:00+08:00,4.71,0,-999,-999,63
2022-10-30 19:00:00+08:00,4.1,0,-999,-999,63
2022-10-30 20:00:00+08:00,3.83,0,-999,-999,63
2022-10-30 21:00:00+08:00,3.87,0,-999,-999,63
2022-10-30 22:00:00+08:00,4.08,0,-999,-999,63
2022-10-30 23:00:00+08:00,3.6,0,-999,-999,63
2022-10-31 00:00:00+08:00,3.46,0,-999,-999,63
2022-10-31 01:00:00+08:00,3.56,0,-999,-999,63
2022-10-31 02:00:00+08:00,3.08,0,-999,-999,63
2022-10-31 03:00:00+08:00,1.09,0,-999,-999,63
2022-10-31 04:00:00+08:00,-0.83,0,-999,-999,63
2022-10-31 05:00:00+08:00,-1.76,0,-999,-999,63
2022-10-31 06:00:00+08:00,-2.55,0,-999,-999,63
2022-10-31 07:00:00+08:00,-1.2,115.65,0.12,81.34,63
2022-10-31 08:00:00+08:00,3.19,304.48,0.11,72.16,63
2022-10-31 09:00:00+08:00,6.47,467.04,0.12,64.02,63
2022-10-31 10:00:00+08:00,9.15,581.92,0.12,58.04,63
2022-10-31 11:00:00+08:00,10.95,637.7,0.09,54.99,63
2022-10-31 12:00:00+08:00,11.96,626.89,0.1,55.38,63
2022-10-31 13:00:00+08:00,12.33,559.75,0.1,59.13,63
2022-10-31 14:00:00+08:00,12.12,435.86,0.11,65.65,63
2022-10-31 15:00:00+08:00,11.2,268.53,0.12,74.18,63
2022-10-31 16:00:00+08:00,9.08,81.88,0.12,84.03,63
2022-10-31 17:00:00+08:00,2.92,0,-999,-999,63
2022-10-31 18:00:00+08:00,1.62,0,-999,-999,63
2022-10-31 19:00:00+08:00,1.05,0,-999,-999,63
2022-10-31 20:00:00+08:00,0.12,0,-999,-999,63
2022-10-31 21:00:00+08:00,-1.14,0,-999,-999,63
2022-10-31 22:00:00+08:00,-2.01,0,-999,-999,63
2022-10-31 23:00:00+08:00,-2.76,0,-999,-999,63
2022-11-01 00:00:00+08:00,-3.65,0,-999,-999,63
2022-11-01 01:00:00+08:00,-4.38,0,-999,-999,63
2022-11-01 02:00:00+08:00,-4.94,0,-999,-999,63
2022-11-01 03:00:00+08:00,-5.48,0,-999,-999,63
2022-11-01 04:00:00+08:00,-5.73,0,-999,-999,63
2022-11-01 05:00:00+08:00,-5.67,0,-999,-999,63
2022-11-01 06:00:00+08:00,-5.19,0,-999,-999,63
2022-11-01 07:00:00+08:00,-3.49,112.33,0.11,81.62,63
2022-11-01 08:00:00+08:00,0.15,288.26,0.06,72.41,63
2022-11-01 09:00:00+08:00,4.9,445.93,0.09,64.29,63
2022-11-01 10:00:00+08:00,8.13,551.53,0.09,58.34,63
2022-11-01 11:00:00+08:00,9.97,602.73,0.09,55.31,63
2022-11-01 12:00:00+08:00,11.16,604.08,0.09,55.7,63
2022-11-01 13:00:00+08:00,11.78,532.02,0.14,59.44,63
2022-11-01 14:00:00+08:00,11.71,407.29,0.11,65.93,63
2022-11-01 15:00:00+08:00,10.89,238.45,0.12,74.43,63
2022-11-01 16:00:00+08:00,8.15,62.76,0.12,84.27,63
2022-11-01 17:00:00+08:00,2.7,0,-999,-999,63
2022-11-01 18:00:00+08:00,1.31,0,-999,-999,63
2022-11-01 19:00:00+08:00,0.62,0,-999,-999,63
2022-11-01 20:00:00+08:00,0.36,0,-999,-999,63
2022-11-01 21:00:00+08:00,0.79,0,-999,-999,63
2022-11-01 22:00:00+08:00,1.36,0,-999,-999,63
2022-11-01 23:00:00+08:00,1.8,0,-999,-999,63
2022-11-02 00:00:00+08:00,1.93,0,-999,-999,63
2022-11-02 01:00:00+08:00,2,0,-999,-999,63
2022-11-02 02:00:00+08:00,2.05,0,-999,-999,63
2022-11-02 03:00:00+08:00,1.73,0,-999,-999,63
2022-11-02 04:00:00+08:00,1.15,0,-999,-999,63
2022-11-02 05:00:00+08:00,0.5,0,-999,-999,63
2022-11-02 06:00:00+08:00,-0.06,0,-999,-999,63
2022-11-02 07:00:00+08:00,0.59,44.11,0.12,81.9,63
2022-11-02 08:00:00+08:00,2.87,114.7,0.1,72.66,63
2022-11-02 09:00:00+08:00,5.83,172.35,0.1,64.56,63
2022-11-02 10:00:00+08:00,8.35,320.32,0.21,58.64,63
2022-11-02 11:00:00+08:00,9.34,291.08,0.11,55.63,63
2022-11-02 12:00:00+08:00,9.6,288.29,0.11,56.02,63
2022-11-02 13:00:00+08:00,10.03,241.31,0.11,59.73,63
2022-11-02 14:00:00+08:00,10.27,170.16,0.1,66.2,63
2022-11-02 15:00:00+08:00,9.49,87.59,0.1,74.68,63
2022-11-02 16:00:00+08:00,7.23,29.51,0.1,84.51,63
2022-11-02 17:00:00+08:00,4.87,0,-999,-999,63
2022-11-02 18:00:00+08:00,3.7,0,-999,-999,63
2022-11-02 19:00:00+08:00,2.77,0,-999,-999,63
2022-11-02 20:00:00+08:00,2.33,0,-999,-999,63
2022-11-02 21:00:00+08:00,1.9,0,-999,-999,63
2022-11-02 22:00:00+08:00,1.43,0,-999,-999,63
2022-11-02 23:00:00+08:00,1.07,0,-999,-999,63
2022-11-03 00:00:00+08:00,0.3,0,-999,-999,63
2022-11-03 01:00:00+08:00,-1.14,0,-999,-999,63
2022-11-03 02:00:00+08:00,-2.38,0,-999,-999,63
2022-11-03 03:00:00+08:00,-3.6,0,-999,-999,63
2022-11-03 04:00:00+08:00,-4.54,0,-999,-999,63
2022-11-03 05:00:00+08:00,-5.28,0,-999,-999,63
2022-11-03 06:00:00+08:00,-5.73,0,-999,-999,63
2022-11-03 07:00:00+08:00,-4.15,93.48,0.12,82.17,63
2022-11-03 08:00:00+08:00,-0.2,277.98,0.12,72.9,63
2022-11-03 09:00:00+08:00,2.98,436.5,0.12,64.84,63
2022-11-03 10:00:00+08:00,5.44,550.53,0.13,58.94,63
2022-11-03 11:00:00+08:00,7.23,605.55,0.12,55.95,63
2022-11-03 12:00:00+08:00,8.28,599.83,0.12,56.33,63
2022-11-03 13:00:00+08:00,8.69,534.87,0.12,60.02,63
2022-11-03 14:00:00+08:00,8.44,413.98,0.12,66.47,63
2022-11-03 15:00:00+08:00,7.44,250.81,0.12,74.92,63
2022-11-03 16:00:00+08:00,5.51,69.87,0.12,84.73,63
2022-11-03 17:00:00+08:00,0.39,0,-999,-999,63
2022-11-03 18:00:00+08:00,-1.33,0,-999,-999,63
2022-11-03 19:00:00+08:00,-2.31,0,-999,-999,63
2022-11-03 20:00:00+08:00,-3.46,0,-999,-999,63
2022-11-03 21:00:00+08:00,-4.33,0,-999,-999,63
2022-11-03 22:00:00+08:00,-5.02,0,-999,-999,63
2022-11-03 23:00:00+08:00,-5.24,0,-999,-999,63
2022-11-04 00:00:00+08:00,-5.33,0,-999,-999,63
2022-11-04 01:00:00+08:00,-5.45,0,-999,-999,63
2022-11-04 02:00:00+08:00,-5.67,0,-999,-999,63
2022-11-04 03:00:00+08:00,-5.73,0,-999,-999,63
2022-11-04 04:00:00+08:00,-5.76,0,-999,-999,63
2022-11-04 05:00:00+08:00,-5.74,0,-999,-999,63
2022-11-04 06:00:00+08:00,-5.62,0,-999,-999,63
2022-11-04 07:00:00+08:00,-3.77,108.74,0.12,82.44,63
2022-11-04 08:00:00+08:00,0.77,291.45,0.11,73.14,63
2022-11-04 09:00:00+08:00,4.44,451.16,0.1,65.11,63
2022-11-04 10:00:00+08:00,6.87,563.19,0.1,59.23,63
2022-11-04 11:00:00+08:00,8.53,618.28,0.1,56.25,63
2022-11-04 12:00:00+08:00,9.62,609.38,0.1,56.63,63
2022-11-04 13:00:00+08:00,10.23,541.97,0.1,60.31,63
2022-11-04 14:00:00+08:00,10.27,419.62,0.1,66.73,63
2022-11-04 15:00:00+08:00,9.58,252.98,0.11,75.16,63
2022-11-04 16:00:00+08:00,5.76,69.5,0.11,84.95,63
2022-11-04 17:00:00+08:00,0.82,0,-999,-999,63
2022-11-04 18:00:00+08:00,-0.82,0,-999,-999,63
2022-11-04 19:00:00+08:00,-1.73,0,-999,-999,63
2022-11-04 20:00:00+08:00,-2.54,0,-999,-999,63
2022-11-04 21:00:00+08:00,-3.2,0,-999,-999,63
2022-11-04 22:00:00+08:00,-3.68,0,-999,-999,63
2022-11-04 23:00:00+08:00,-4.09,0,-999,-999,63
2022-11-05 00:00:00+08:00,-4.46,0,-999,-999,63
2022-11-05 01:00:00+08:00,-4.74,0,-999,-999,63
2022-11-05 02:00:00+08:00,-4.92,0,-999,-999,63
2022-11-05 03:00:00+08:00,-5.03,0,-999,-999,63
2022-11-05 04:00:00+08:00,-5.13,0,-999,-999,63
2022-11-05 05:00:00+08:00,-5.07,0,-999,-999,63
2022-11-05 06:00:00+08:00,-4.9,0,-999,-999,63
2022-11-05 07:00:00+08:00,-3.24,95.16,0.12,82.7,63
2022-11-05 08:00:00+08:00,1.47,277.51,0.11,73.39,63
2022-11-05 09:00:00+08:00,5.64,436.93,0.12,65.38,63
